KMeans Clusters:

Cluster 0:
{[-0.9006811702978099, 1.0320572244889554, -1.3412724047598341, -1.3129767272601454];Iris-setosa}
{[-1.1430169111851116, 0.106445363960743, -1.2844067007705817, -1.4444496972795189];Iris-setosa}
{[-0.9006811702978099, 0.800654259356902, -1.2844067007705817, -1.3129767272601454];Iris-setosa}
{[-1.2641847816287635, -0.12495760117131036, -1.3412724047598341, -1.4444496972795189];Iris-setosa}
{[-1.5065205225160663, 0.106445363960743, -1.2844067007705817, -1.3129767272601454];Iris-setosa}
{[-1.5065205225160663, 0.800654259356902, -1.3412724047598341, -1.1815037572407716];Iris-setosa}
{[-0.6583454294105071, 1.4948631547530622, -1.2844067007705817, -1.3129767272601454];Iris-setosa}
{[-1.2641847816287635, 0.106445363960743, -1.2275409967813293, -1.3129767272601454];Iris-setosa}
{[-1.5065205225160663, 1.2634601896210087, -1.5687352207168435, -1.3129767272601454];Iris-setosa}
{[-1.2641847816287635, 0.800654259356902, -1.2275409967813293, -1.3129767272601454];Iris-setosa}
{[-0.1736739476359015, 3.1146839106774347, -1.2844067007705817, -1.050030787221398];Iris-setosa}
{[-0.9006811702978099, 1.4948631547530622, -1.2844067007705817, -1.050030787221398];Iris-setosa}
{[-0.779513299854158, 1.0320572244889554, -1.2844067007705817, -1.3129767272601454];Iris-setosa}
{[-1.0218490407414607, 1.0320572244889554, -1.3981381087490865, -1.1815037572407716];Iris-setosa}
{[-0.5371775589668552, 0.800654259356902, -1.170675292792077, -1.3129767272601454];Iris-setosa}
{[-0.5371775589668552, 1.9576690850171679, -1.3981381087490865, -1.050030787221398];Iris-setosa}
{[-1.0218490407414607, -0.12495760117131036, -1.2275409967813293, -1.3129767272601454];Iris-setosa}
{[-1.748856263403368, -0.3563605663033637, -1.3412724047598341, -1.3129767272601454];Iris-setosa}
{[-1.0218490407414607, 0.800654259356902, -1.2275409967813293, -1.050030787221398];Iris-setosa}

Cluster 1:
{[1.0380047568006114, -1.2819724268315762, 1.1608185707672702, 0.7905907930498327];Iris-virginica}
{[0.5533332750260058, 0.5692512942248487, 0.5352958268854943, 0.5276448530110855];Iris-versicolor}
{[-1.0218490407414607, -1.744778357095683, -0.2608240289640391, -0.2611929671051563];Iris-versicolor}
{[1.6438441090188678, -0.12495760117131036, 1.1608185707672702, 0.5276448530110855];Iris-virginica}
{[-1.0218490407414607, -2.438987252491842, -0.14709262098553427, -0.2611929671051563];Iris-versicolor}
{[0.7956690159133086, -0.12495760117131036, 0.8196243468317561, 1.0535367330885799];Iris-virginica}
{[-0.1736739476359015, -0.3563605663033637, 0.2509673069392324, 0.1332259429529646];Iris-versicolor}
{[0.5533332750260058, 0.800654259356902, 1.0470871627887652, 1.5794286131660744];Iris-virginica}
{[0.4321654045823549, 0.800654259356902, 0.933355754810261, 1.4479556431467007];Iris-virginica}
{[0.18982966369505214, -1.9761813222277351, 0.7058929388532513, 0.3961718829917118];Iris-virginica}
{[-0.052506077192250644, -1.0505694616995227, 0.13723589896072758, 0.0017529729335908715];Iris-versicolor}
{[-0.052506077192250644, -0.8191664965674694, 0.08037019497147516, 0.0017529729335908715];Iris-versicolor}
{[2.249683461237124, -1.0505694616995227, 1.7863413146490466, 1.4479556431467007];Iris-virginica}
{[-0.1736739476359015, -0.12495760117131036, 0.2509673069392324, 0.0017529729335908715];Iris-versicolor}
{[-0.1736739476359015, -1.0505694616995227, -0.14709262098553427, -0.2611929671051563];Iris-versicolor}
{[0.5533332750260058, -0.8191664965674694, 0.6490272348639992, 0.7905907930498327];Iris-virginica}
{[-1.1430169111851116, -1.5133753919636295, -0.2608240289640391, -0.2611929671051563];Iris-versicolor}
{[1.0380047568006114, 0.5692512942248487, 1.103952866778018, 1.1850097031079536];Iris-virginica}
{[0.6745011454696578, -0.587763531435417, 1.0470871627887652, 1.1850097031079536];Iris-virginica}
{[-0.29484181807955345, -1.2819724268315762, 0.08037019497147516, -0.12971999708578258];Iris-versicolor}
{[-0.4160096885232043, -1.2819724268315762, 0.13723589896072758, 0.1332259429529646];Iris-versicolor}
{[0.7956690159133086, -0.587763531435417, 0.4784301228962416, 0.3961718829917118];Iris-versicolor}
{[0.7956690159133086, 0.3378483290927964, 0.7627586428425035, 1.0535367330885799];Iris-virginica}
{[1.8861798499061706, -0.587763531435417, 1.3314156827350272, 0.9220637630692062];Iris-virginica}
{[-0.9006811702978099, -1.2819724268315762, -0.4314211409317961, -0.12971999708578258];Iris-versicolor}
{[-0.052506077192250644, -0.587763531435417, 0.7627586428425035, 1.5794286131660744];Iris-virginica}
{[2.249683461237124, -0.587763531435417, 1.6726099066705418, 1.0535367330885799];Iris-virginica}
{[-0.29484181807955345, -0.12495760117131036, 0.4215644189069894, 0.3961718829917118];Iris-versicolor}
{[0.7956690159133086, -0.12495760117131036, 0.9902214587995132, 0.7905907930498327];Iris-virginica}
{[0.4321654045823549, -1.9761813222277351, 0.4215644189069894, 0.3961718829917118];Iris-versicolor}
{[0.6745011454696578, 0.106445363960743, 0.9902214587995132, 0.7905907930498327];Iris-virginica}
{[-0.29484181807955345, -0.12495760117131036, 0.19410160294997975, 0.1332259429529646];Iris-versicolor}
{[-0.4160096885232043, -1.5133753919636295, -0.03336121300702943, -0.2611929671051563];Iris-versicolor}
{[0.310997534138703, -0.587763531435417, 0.5352958268854943, 0.0017529729335908715];Iris-versicolor}
{[1.1591726272442622, 0.3378483290927964, 1.2176842747565229, 1.4479556431467007];Iris-virginica}
{[2.249683461237124, -0.12495760117131036, 1.3314156827350272, 1.4479556431467007];Iris-virginica}
{[0.5533332750260058, -1.2819724268315762, 0.7058929388532513, 0.9220637630692062];Iris-virginica}
{[0.4321654045823549, -0.3563605663033637, 0.3078330109284846, 0.1332259429529646];Iris-versicolor}
{[1.0380047568006114, -0.12495760117131036, 0.8196243468317561, 1.4479556431467007];Iris-virginica}
{[0.06866179325140129, -0.12495760117131036, 0.7627586428425035, 0.7905907930498327];Iris-virginica}
{[1.2803404976879142, 0.106445363960743, 0.6490272348639992, 0.3961718829917118];Iris-versicolor}
{[1.1591726272442622, -0.12495760117131036, 0.9902214587995132, 1.1850097031079536];Iris-virginica}
{[-0.4160096885232043, -1.744778357095683, 0.13723589896072758, 0.1332259429529646];Iris-versicolor}
{[-0.1736739476359015, -1.2819724268315762, 0.7058929388532513, 1.0535367330885799];Iris-virginica}
{[1.0380047568006114, 0.106445363960743, 0.36469871491773725, 0.26469891297233805];Iris-versicolor}
{[0.5533332750260058, 0.5692512942248487, 1.274549978745775, 1.7109015831854482];Iris-virginica}
{[0.18982966369505214, -0.3563605663033637, 0.4215644189069894, 0.3961718829917118];Iris-versicolor}
{[1.7650119794625188, -0.3563605663033637, 1.445147090713532, 0.7905907930498327];Iris-virginica}
{[1.0380047568006114, 0.5692512942248487, 1.103952866778018, 1.7109015831854482];Iris-virginica}
{[1.6438441090188678, 0.3378483290927964, 1.274549978745775, 0.7905907930498327];Iris-virginica}
{[-0.779513299854158, -0.8191664965674694, 0.08037019497147516, 0.26469891297233805];Iris-versicolor}
{[-0.052506077192250644, -0.8191664965674694, 0.7627586428425035, 0.9220637630692062];Iris-virginica}
{[0.5533332750260058, -1.2819724268315762, 0.6490272348639992, 0.3961718829917118];Iris-versicolor}
{[0.5533332750260058, -0.587763531435417, 0.7627586428425035, 0.3961718829917118];Iris-virginica}
{[0.310997534138703, -0.12495760117131036, 0.4784301228962416, 0.26469891297233805];Iris-versicolor}
{[1.0380047568006114, 0.106445363960743, 1.0470871627887652, 1.5794286131660744];Iris-virginica}
{[-0.4160096885232043, -1.5133753919636295, 0.023504490982222737, -0.12971999708578258];Iris-versicolor}
{[1.2803404976879142, 0.106445363960743, 0.933355754810261, 1.1850097031079536];Iris-virginica}
{[0.9168368863569595, -0.3563605663033637, 0.4784301228962416, 0.1332259429529646];Iris-versicolor}
{[1.0380047568006114, -0.12495760117131036, 0.7058929388532513, 0.659117823030459];Iris-versicolor}

SumOfSquaredErrors score of Clusters: 395.01920395232037
Cindex score of Clusters: 1736.6336360261228
Gamma score of Clusters: -0.941274468971262
AICScore score of Clusters: 6045.908837117044

********************************************
